I-Reference	query expansion. In Proceedings of the 28th Annual	page=8 xpos=5 ypos=0 right-column full-justified font-smallest column-top headchar-lower
I-Reference	International ACM SIGIR, pp.669-670, 2005.	page=8 xpos=5 ypos=0 right-column right-indent font-smallest aligned-line shorter-tail year headchar-capital tailchar-period column-bottom above-double-space above-line-space
B-Reference	C.J. Lee, and Jason S. Chang. 2003. Acquisition of Eng- Y. Zhang and P. Vines. 2004. Detection and translation	page=8 xpos=0 ypos=0 single-column full-justified font-smallest column-top line-double-space line-space year headchar-capital column-bottom
I-Reference	lish-Chinese Transliterated Word Pairs from Parallel-	page=8 xpos=0 ypos=0 left-column left-indent font-smallest column-top headchar-lower tailchar-hiphen
I-Reference	Aligned Texts using a Statistical Machine Translit-	page=8 xpos=0 ypos=0 left-column left-indent font-smallest aligned-line headchar-capital tailchar-hiphen
I-Reference	eration Model, In Proceedings of HLT-NAACL 2003	page=8 xpos=0 ypos=0 left-column left-indent font-smallest aligned-line year headchar-lower
I-Reference	Workshop, pp. 96-103, 2003.	page=8 xpos=0 ypos=1 left-column left-indent right-indent font-smallest aligned-line shorter-tail year headchar-capital tailchar-period above-double-space above-line-space
B-Reference	H. Li, M. Zhang, and J. Su. 2004. A joint source-	page=8 xpos=0 ypos=1 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital tailchar-hiphen
I-Reference	channel model for machine transliteration. In Pro-	page=8 xpos=0 ypos=1 left-column left-indent font-smallest indented-line headchar-lower tailchar-hiphen
I-Reference	ceedings of the 42nd Annual Meeting on Association	page=8 xpos=0 ypos=1 left-column left-indent font-smallest aligned-line headchar-lower
I-Reference	for Computational Linguistics, pp.159-166, 2004.	page=8 xpos=0 ypos=1 left-column left-indent right-indent font-smallest aligned-line shorter-tail year headchar-lower tailchar-period above-double-space above-line-space
B-Reference	Y. Li, G. Grefenstette. 2005. Translating Chinese Ro-	page=8 xpos=0 ypos=2 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital tailchar-hiphen
I-Reference	manized name into Chinese idiographic characters	page=8 xpos=0 ypos=2 left-column left-indent font-smallest indented-line headchar-lower
I-Reference	via corpus and web validation. In Proceedings of	page=8 xpos=0 ypos=2 left-column left-indent font-smallest aligned-line headchar-lower
I-Reference	CORIA 2005, pp. 323-338, 2005.	page=8 xpos=0 ypos=2 left-column left-indent right-indent font-smallest aligned-line shorter-tail year headchar-capital tailchar-period above-double-space above-line-space
B-Reference	T. Lin, J.C. Wu, and J. S. Chang. 2004. Extraction of	page=8 xpos=0 ypos=2 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital
I-Reference	Name and Transliteration in Monolingual and Paral-	page=8 xpos=0 ypos=3 left-column left-indent font-smallest indented-line headchar-capital tailchar-hiphen
I-Reference	lel Corpora. In Proceedings of AMTA 2004, pp.177-	page=8 xpos=0 ypos=3 left-column left-indent font-smallest aligned-line year headchar-lower tailchar-hiphen
I-Reference	186, 2004.	page=8 xpos=0 ypos=3 left-column left-indent right-indent font-smallest aligned-line shorter-tail year tailchar-period above-double-space above-line-space
B-Reference	WH. Lu, LF. Chien, and HJ. Lee. 2002. Translation of	page=8 xpos=0 ypos=3 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital
I-Reference	web queries using anchor text mining. ACM Transac-	page=8 xpos=0 ypos=3 left-column left-indent font-smallest indented-line headchar-lower tailchar-hiphen
I-Reference	tions on Asian Language Information Processing,	page=8 xpos=0 ypos=4 left-column left-indent font-smallest aligned-line headchar-lower tailchar-comma
I-Reference	1(2):159–172, 2002.	page=8 xpos=0 ypos=4 left-column left-indent right-indent font-smallest aligned-line shorter-tail year tailchar-period above-double-space above-line-space
B-Reference	WH Lu, LF Chien, HJ Lee. Anchor text mining for	page=8 xpos=0 ypos=4 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space headchar-capital
I-Reference	translation of Web queries: A transitive translation	page=8 xpos=0 ypos=4 left-column left-indent font-smallest indented-line headchar-lower
I-Reference	approach. ACM Transactions on Information Systems	page=8 xpos=0 ypos=4 left-column left-indent font-smallest aligned-line headchar-lower
I-Reference	22(2), pp. 242-269, 2004.	page=8 xpos=0 ypos=5 left-column left-indent right-indent font-smallest aligned-line shorter-tail year tailchar-period above-double-space above-line-space
B-Reference	M. Nagata, T. Saito, and K. Suzuki. Using the Web as a	page=8 xpos=0 ypos=5 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space headchar-capital
I-Reference	bilingual dictionary. 2001. In Proceedings of 39th.	page=8 xpos=0 ypos=5 left-column left-indent font-smallest indented-line year headchar-lower tailchar-period
I-Reference	ACL Workshop on Data-Driven Methods in Machine	page=8 xpos=0 ypos=5 left-column left-indent font-smallest aligned-line headchar-capital
I-Reference	Translation, pp. 95-102, 2001.	page=8 xpos=0 ypos=5 left-column left-indent right-indent font-smallest aligned-line shorter-tail year headchar-capital tailchar-period above-double-space above-line-space
B-Reference	J.-H Oh, and H. Isahara. 2006. Mining the Web for	page=8 xpos=0 ypos=6 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital
I-Reference	Transliteration Lexicons: Joint-Validation Approach,	page=8 xpos=0 ypos=6 left-column left-indent font-smallest indented-line headchar-capital tailchar-comma
I-Reference	In IEEE/WIC/ACM International Conference on Web	page=8 xpos=0 ypos=6 left-column left-indent font-smallest aligned-line headchar-capital
I-Reference	Intelligence, pp. 254-261, 2006.	page=8 xpos=0 ypos=6 left-column left-indent right-indent font-smallest aligned-line shorter-tail year headchar-capital tailchar-period above-double-space above-line-space
B-Reference	J.-H. Oh and K.-S. Choi. 2005. An ensemble of graph-	page=8 xpos=0 ypos=6 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital tailchar-hiphen
I-Reference	eme and phoneme for machine transliteration. In Pro-	page=8 xpos=0 ypos=7 left-column left-indent font-smallest indented-line headchar-lower tailchar-hiphen
I-Reference	ceedings of IJCNLP05, pp.450–461, 2005.	page=8 xpos=0 ypos=7 left-column left-indent right-indent font-smallest aligned-line shorter-tail year headchar-lower tailchar-period above-double-space above-line-space
B-Reference	Y. Qu, and G. Grefenstette. 2004. Finding Ideographic	page=8 xpos=0 ypos=7 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital
I-Reference	Representations of Japanese Names Written in Latin	page=8 xpos=0 ypos=7 left-column left-indent font-smallest indented-line headchar-capital
I-Reference	Script via Language Identification and Corpus Vali-	page=8 xpos=0 ypos=7 left-column left-indent font-smallest aligned-line headchar-capital tailchar-hiphen
I-Reference	dation. In Proceedings of the 42 <sup>nd</sup> Annual Meeting of	page=8 xpos=0 ypos=7 left-column left-indent font-largest aligned-line headchar-lower
I-Reference	the Association for Computational Linguistics,	page=8 xpos=0 ypos=8 left-column left-indent font-smallest aligned-line headchar-lower tailchar-comma
I-Reference	pp.183-190, 2004.	page=8 xpos=0 ypos=8 left-column left-indent right-indent font-smallest aligned-line shorter-tail year headchar-lower tailchar-period above-double-space above-line-space
B-Reference	CK Quah. 2006. Translation and Technology, Palgrave	page=8 xpos=0 ypos=8 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital
I-Reference	Textbooks in Translation and Interpretation, Pal-	page=8 xpos=0 ypos=8 left-column left-indent font-smallest indented-line headchar-capital tailchar-hiphen
I-Reference	grave MacMillan.	page=8 xpos=0 ypos=8 left-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-Reference	Y Zhang, F Huang, S Vogel. 2005. Mining translations	page=8 xpos=0 ypos=9 left-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital
I-Reference	of OOV terms from the web through cross-lingual	page=8 xpos=0 ypos=9 left-column left-indent font-smallest indented-line headchar-lower above-blank-line above-double-space above-line-space
Page	1004	page=8 xpos=4 ypos=9 left-column left-indent right-over indented-line longer-tail line-blank-line line-double-space line-space numeric-only column-bottom
I-Reference	of oov terms prior to query time. In Proceedings of	page=8 xpos=5 ypos=0 right-column full-justified font-smallest column-top headchar-lower
I-Reference	the 27th annual international ACM SIGIR conference	page=8 xpos=5 ypos=0 right-column full-justified font-smallest aligned-line headchar-lower
I-Reference	on Research and development in information re-	page=8 xpos=5 ypos=0 right-column full-justified font-smallest aligned-line headchar-lower tailchar-hiphen
I-Reference	trieval, pp.524-525, 2004.	page=8 xpos=5 ypos=1 right-column right-indent font-smallest aligned-line shorter-tail year headchar-lower tailchar-period
